GEOID,COUNTY,POP_TOT,MALE_POP,FEMALE_POP,GDP,DEGREE_TOT,BACHELOR,MASTER,PROFFE,DOCTOR,TOT_NO_INS,MALE_INS,FEMALE_INS,BOTH_INS,TOT_POV,MALE_POV,FEMALE_POV,TOT_COMM,OTHER_COMM
31129,"Nuckolls County, Nebraska",4352,2150,2202,24426,3196,358,114,35,24,4269,265,174,439,538,204,334,2221,4
31007,"Banner County, Nebraska",793,368,425,30736,569,65,11,12,9,793,29,52,81,95,24,71,422,0
31063,"Frontier County, Nebraska",2599,1303,1296,27900,1745,198,107,8,14,2590,126,141,267,269,90,179,1220,9
48071,"Chambers County, Texas",38072,18954,19118,31412,24206,3497,1400,98,121,37872,3119,3128,6247,4411,2063,2348,15729,352
48027,"Bell County, Texas",330859,165045,165814,25017,198709,30282,10889,3259,1747,308757,20472,19680,40152,47165,21421,25744,147488,1017
48061,"Cameron County, Texas",418785,202517,216268,16085,241653,28922,8241,2286,1086,416158,60464,66499,126963,136809,62680,74129,147810,2353
48117,"Deaf Smith County, Texas",19039,9478,9561,21209,11128,1190,303,58,30,18835,1839,1760,3599,3235,1382,1853,8348,26
48141,"El Paso County, Texas",833592,408310,425282,19950,499096,74860,25084,5120,3167,807800,92758,99160,191918,183925,80398,103527,345010,6105
48283,"La Salle County, Texas",7319,4240,3079,26268,4784,473,227,0,0,6382,846,776,1622,843,435,408,2238,0
48443,"Terrell County, Texas",778,376,402,21204,648,63,47,0,0,778,79,58,137,194,72,122,338,0
48457,"Tyler County, Texas",21371,11624,9747,21172,15013,1293,341,30,36,18648,1482,1518,3000,2903,1280,1623,6660,196
48483,"Wheeler County, Texas",5642,2866,2776,25809,3796,415,95,20,6,5573,624,530,1154,951,425,526,2584,37
48009,"Archer County, Texas",8750,4344,4406,31103,6090,1017,259,45,7,8677,571,515,1086,704,307,397,4259,44
48043,"Brewster County, Texas",9188,4363,4825,26073,6541,1365,760,73,156,9104,849,805,1654,1023,414,609,4261,45
48215,"Hidalgo County, Texas",828334,404079,424255,15883,457280,56372,17006,4425,1843,820004,128913,141076,269989,267812,121918,145894,296433,12263
48423,"Smith County, Texas",219745,106129,113616,26270,142257,24358,7555,1889,1293,217347,20595,19915,40510,36474,16506,19968,95273,1790
48105,"Crockett County, Texas",3836,1894,1942,23296,2508,201,58,7,11,3753,365,442,807,851,332,519,1752,0
48207,"Haskell County, Texas",5812,3236,2576,21120,4319,417,98,56,11,4869,525,418,943,1000,332,668,2204,21
48227,"Howard County, Texas",36423,20654,15769,22994,24500,2273,597,169,54,31343,2706,2660,5366,4646,1761,2885,14139,98
48333,"Mills County, Texas",4871,2332,2539,24858,3307,495,145,60,53,4699,259,394,653,678,251,427,1864,11
48337,"Montague County, Texas",19384,9485,9899,26278,13579,1469,429,87,20,19069,1976,2139,4115,3066,1218,1848,7998,47
48365,"Panola County, Texas",23771,11688,12083,26205,15929,1577,491,62,131,23558,2123,2035,4158,3372,1266,2106,10044,52
48403,"Sabine County, Texas",10367,5131,5236,20876,7512,589,375,0,8,10279,1220,1053,2273,2385,1164,1221,2774,35
48421,"Sherman County, Texas",3069,1609,1460,25358,2081,353,78,0,18,3028,439,280,719,413,143,270,1575,35
48437,"Swisher County, Texas",7639,3964,3675,18878,5041,548,181,18,0,7006,590,590,1180,1639,658,981,2633,0
48231,"Hunt County, Texas",89068,43952,45116,23942,58766,6501,2803,324,555,88217,8582,8209,16791,16281,7413,8868,35702,255
48063,"Camp County, Texas",12631,6191,6440,21069,8178,826,306,85,9,12565,1076,1137,2213,2422,1058,1364,5159,55
48195,"Hansford County, Texas",5552,2757,2795,21989,3454,569,133,3,13,5477,536,499,1035,1096,512,584,2530,35
48187,"Guadalupe County, Texas",147313,72752,74561,29300,95359,16388,7482,843,602,145117,10427,10567,20994,15190,6768,8422,68535,507
48077,"Clay County, Texas",10367,5177,5190,27593,7406,885,272,22,30,10289,785,875,1660,1575,791,784,4430,45
48205,"Hartley County, Texas",5966,3596,2370,20676,4405,643,170,36,36,4446,298,301,599,326,129,197,2127,9
48217,"Hill County, Texas",34901,17216,17685,23342,23759,2549,980,171,112,34223,3243,3491,6734,6457,2892,3565,14042,195
48293,"Limestone County, Texas",23469,12023,11446,21093,15761,1655,440,119,139,22523,3104,2292,5396,4976,2570,2406,8725,106
48347,"Nacogdoches County, Texas",65556,31292,34264,22589,37254,5654,2488,560,702,64749,6561,7077,13638,14631,6387,8244,27410,183
48369,"Parmer County, Texas",9921,5097,4824,21876,6005,659,247,19,37,9832,1223,909,2132,1637,718,919,4502,108
48367,"Parker County, Texas",123601,61585,62016,33367,82867,15543,5109,809,934,121523,8957,9590,18547,11377,4504,6873,56871,441
48377,"Presidio County, Texas",7144,3508,3636,15329,4652,630,396,138,0,7144,1214,1348,2562,1749,792,957,2378,25
48465,"Val Verde County, Texas",48862,24804,24058,20160,29121,3635,1047,175,229,46366,4977,5572,10549,9811,4368,5443,19160,564
48109,"Culberson County, Texas",2259,1168,1091,16763,1515,84,20,1,11,2248,269,185,454,535,229,306,1033,39
48135,"Ector County, Texas",153177,77333,75844,27728,90546,9817,2857,741,307,151759,17214,18094,35308,18777,8003,10774,70346,218
48169,"Garza County, Texas",6614,4213,2401,20635,4782,330,69,15,6,4650,497,486,983,624,301,323,2181,40
48173,"Glasscock County, Texas",1253,670,583,32885,821,171,31,3,2,1253,165,105,270,66,25,41,533,0
48185,"Grimes County, Texas",27140,14936,12204,23585,18708,1642,673,90,59,23784,1902,2233,4135,4819,2172,2647,10136,52
48085,"Collin County, Texas",886633,435186,451447,41609,574718,185636,80151,13923,8861,883650,54120,50410,104530,62651,28576,34075,452343,4217
48005,"Angelina County, Texas",87657,42765,44892,21974,56749,5877,2308,487,215,85415,8203,7965,16168,16688,7316,9372,34747,293
48101,"Cottle County, Texas",1560,763,797,20566,1088,125,39,9,3,1560,169,128,297,388,156,232,638,24
48209,"Hays County, Texas",185686,92221,93465,29253,109111,26571,9877,1327,1852,183896,14973,11861,26834,28863,12895,15968,91811,1191
48039,"Brazoria County, Texas",338419,171456,166963,32343,218876,40289,15788,3745,3048,327859,24860,24639,49499,34248,15269,18979,155872,1156
48129,"Donley County, Texas",3506,1785,1721,23212,2300,259,115,4,2,3448,406,217,623,481,201,280,1471,3
48013,"Atascosa County, Texas",47710,23760,23950,23973,30060,2788,1213,228,61,47223,4385,4302,8687,7208,2980,4228,19500,15
48353,"Nolan County, Texas",15017,7593,7424,23686,9791,888,285,48,18,14826,1367,1279,2646,2572,1155,1417,6381,100
48229,"Hudspeth County, Texas",3481,1745,1736,12543,2286,137,30,0,4,2981,301,530,831,1131,461,670,1101,29
48475,"Ward County, Texas",11396,5668,5728,26860,7178,686,283,26,17,11270,865,1094,1959,1873,839,1034,4711,84
48203,"Harrison County, Texas",66431,32573,33858,25123,43416,5549,1570,295,264,65764,6234,5618,11852,11499,5095,6404,27379,478
48327,"Menard County, Texas",2163,1150,1013,23613,1544,121,112,0,0,2109,389,247,636,282,111,171,833,4
48149,"Fayette County, Texas",24909,12292,12617,30405,17803,2277,544,132,90,24469,1543,1959,3502,2630,1054,1576,11259,126
48491,"Williamson County, Texas",490619,241189,249430,34575,319162,85385,31480,5163,3732,486835,28149,25985,54134,35045,15266,19779,240741,1584
48233,"Hutchinson County, Texas",21782,10853,10929,25154,14158,1540,395,118,111,21646,1725,1838,3563,3561,1343,2218,9265,27
48343,"Morris County, Texas",12653,6069,6584,22803,8836,1007,366,83,0,12501,962,1128,2090,2316,1020,1296,4620,62
48361,"Orange County, Texas",83751,41429,42322,27938,55812,6217,1888,249,115,83013,6648,6288,12936,12590,5451,7139,35404,403
48495,"Winkler County, Texas",7723,3959,3764,23483,4616,369,91,14,2,7626,797,989,1786,1319,501,818,3166,48
48201,"Harris County, Texas",4434257,2205342,2228915,30856,2792590,538089,208416,56242,37160,4413550,511082,467739,978821,763456,342085,421371,2092412,28875
48053,"Burnet County, Texas",44584,22025,22559,29247,31066,4851,1828,240,227,44235,3531,3478,7009,6346,3091,3255,18961,129
48171,"Gillespie County, Texas",25732,12550,13182,32557,18862,4505,1282,477,177,25321,2488,2110,4598,2725,1445,1280,11099,170
12033,"Escambia County, Florida",309574,153860,155714,25666,204939,34088,12240,2872,1795,292994,20598,16902,37500,42672,19894,22778,139093,997
12053,"Hernando County, Florida",176797,85023,91774,23495,131317,14414,5500,862,765,174905,13222,11062,24284,27175,12527,14648,59343,624
12057,"Hillsborough County, Florida",1323059,644746,678313,29806,888930,178230,70305,19070,11815,1311145,107014,90419,197433,213566,97274,116292,623337,5500
12091,"Okaloosa County, Florida",195798,99177,96621,30775,133072,23974,11759,1812,1633,183652,13024,11667,24691,22821,10137,12684,92694,1793
12123,"Taylor County, Florida",22582,12572,10010,16979,16320,991,518,63,32,18655,1388,1209,2597,2746,1208,1538,6928,76
12129,"Wakulla County, Florida",31314,17476,13838,22846,22313,2590,976,112,35,27721,1860,1444,3304,3970,1575,2395,13248,74
13187,"Lumpkin County, Georgia",31094,15371,15723,23364,19281,3133,1397,354,319,30787,2447,2024,4471,6426,3145,3281,14168,24
13189,"McDuffie County, Georgia",21558,10084,11474,20436,14220,1355,405,180,77,21193,1635,1889,3524,5537,2349,3188,8306,192
13201,"Miller County, Georgia",5911,2839,3072,21002,4078,330,90,21,24,5751,475,464,939,1441,564,877,2300,45
13211,"Morgan County, Georgia",17943,8612,9331,28830,12277,1598,638,259,55,17768,1162,1212,2374,2354,906,1448,7632,46
13149,"Heard County, Georgia",11571,5739,5832,20946,7846,452,251,83,38,11425,781,854,1635,1930,830,1100,4555,37
13219,"Oconee County, Georgia",35071,17207,17864,38639,22922,5046,3440,1019,1167,34874,1578,1480,3058,2485,1164,1321,16666,66
13095,"Dougherty County, Georgia",92326,42785,49541,20292,58156,6898,2945,1080,572,90428,8967,8705,17672,26982,11375,15607,33985,226
13111,"Fannin County, Georgia",24017,11646,12371,24845,18198,2009,730,362,124,23860,1762,1891,3653,4262,1531,2731,8760,172
13151,"Henry County, Georgia",214171,102486,111685,26924,136110,24060,9810,2231,1300,212951,13389,14424,27813,25657,11450,14207,92536,796
13153,"Houston County, Georgia",149137,72545,76592,26305,96336,13933,7431,1281,508,145953,10009,9371,19380,26411,11142,15269,65160,453
13175,"Laurens County, Georgia",47802,22691,25111,20687,31817,2541,1617,502,188,46786,3180,3266,6446,12972,5778,7194,16626,119
13183,"Long County, Georgia",17243,8627,8616,20321,10290,1136,392,17,23,16281,1657,1143,2800,2765,1383,1382,6403,256
13255,"Spalding County, Georgia",64006,31064,32942,21675,42819,4211,1479,482,418,62927,5910,4698,10608,14798,6122,8676,23516,144
13257,"Stephens County, Georgia",25584,12114,13470,21657,17097,1552,994,392,75,25577,2131,1940,4071,4995,2443,2552,9955,35
13271,"Telfair County, Georgia",16405,9452,6953,13594,12296,647,355,71,49,12591,1097,996,2093,3611,1298,2313,4383,81
13293,"Upson County, Georgia",26394,12595,13799,19624,17921,1375,728,203,87,25839,1844,2332,4176,5910,2764,3146,9463,120
13303,"Washington County, Georgia",20680,10436,10244,19238,14146,1217,430,80,13,18992,1298,1415,2713,4996,1905,3091,7490,124
13225,"Peach County, Georgia",26907,13007,13900,22388,16724,2006,1059,151,154,26774,2390,2394,4784,5206,2156,3050,10966,54
13229,"Pierce County, Georgia",19030,9564,9466,23754,12828,892,444,174,145,18883,1932,1621,3553,3764,1964,1800,7266,122
13231,"Pike County, Georgia",17843,8753,9090,25176,11962,1181,345,191,114,17580,1441,1482,2923,2120,1033,1087,7344,11
13251,"Screven County, Georgia",14114,6910,7204,20255,9604,940,300,94,47,13708,1337,1243,2580,3425,1526,1899,5390,65
13267,"Tattnall County, Georgia",25260,14743,10517,16279,17578,1271,492,191,44,19083,1477,1493,2970,5290,1939,3351,7196,286
13295,"Walker County, Georgia",68143,33874,34269,22564,47314,4816,1585,438,267,66802,4665,5571,10236,12273,5753,6520,27716,123
13135,"Gwinnett County, Georgia",874242,427930,446312,27945,551242,128282,48139,8864,7262,869082,81425,77722,159147,112999,51833,61166,416125,3391
13049,"Charlton County, Georgia",12968,6695,6273,19102,9123,427,265,66,62,11838,1171,1269,2440,2420,1306,1114,4601,86
13015,"Bartow County, Georgia",101942,50533,51409,24931,67331,8260,3185,781,240,101031,8027,7692,15719,14899,6461,8438,44727,682
13097,"Douglas County, Georgia",138283,66287,71996,25449,88440,14633,6537,1420,535,137173,10692,10754,21446,20805,9029,11776,63154,800
13161,"Jeff Davis County, Georgia",14953,7192,7761,18550,9527,528,288,158,50,14859,1275,1427,2702,3079,1109,1970,5450,21
13141,"Hancock County, Georgia",8747,4939,3808,15454,6529,362,227,113,9,6746,392,553,945,2111,907,1204,2166,3
13037,"Calhoun County, Georgia",6443,3882,2561,13865,4751,311,144,15,19,4606,416,490,906,1489,694,795,1645,1
13285,"Troup County, Georgia",69314,33253,36061,22091,44457,5002,2297,666,374,67874,4623,4783,9406,14388,5497,8891,28546,367
13021,"Bibb County, Georgia",154194,72823,81371,23426,99419,14679,6343,2062,1363,150680,11911,11385,23296,41075,17002,24073,59054,1128
13197,"Marion County, Georgia",8646,4246,4400,20154,6040,380,217,63,9,8549,841,552,1393,2151,846,1305,2954,121
13249,"Schley County, Georgia",5089,2513,2576,19761,3310,300,153,12,27,5089,510,481,991,1113,414,699,1961,3
13023,"Bleckley County, Georgia",12835,5911,6924,20667,7938,779,405,92,131,12474,799,648,1447,2593,1152,1441,4089,15
13109,"Evans County, Georgia",10733,5037,5696,20736,7134,739,218,40,80,10212,774,962,1736,2673,1090,1583,4161,287
13119,"Franklin County, Georgia",22188,10857,11331,19663,15156,1212,449,186,68,21987,2117,1930,4047,5426,2413,3013,7801,88
13103,"Effingham County, Georgia",55852,27755,28097,26765,35904,4422,1611,472,58,55252,3117,3361,6478,5985,2394,3591,25611,333
13171,"Lamar County, Georgia",18195,8767,9428,20458,11639,1422,365,54,156,17941,1544,1699,3243,3746,1864,1882,6685,100
13107,"Emanuel County, Georgia",22723,11166,11557,17944,14837,936,482,200,120,22047,2792,2129,4921,6465,3108,3357,7839,204
13239,"Quitman County, Georgia",2095,1045,1050,18921,1577,97,27,11,0,2095,217,156,373,538,215,323,646,6
13159,"Jasper County, Georgia",13571,6604,6967,19784,9206,541,296,61,56,13475,1122,972,2094,2685,1057,1628,5493,74
13173,"Lanier County, Georgia",10382,5247,5135,17739,6876,698,287,57,17,9840,1083,1044,2127,2827,1255,1572,3698,42
13179,"Liberty County, Georgia",63949,32636,31313,20966,35858,4583,1706,251,237,57948,4263,3756,8019,10443,4540,5903,27878,316
13205,"Mitchell County, Georgia",22778,11847,10931,16088,15341,1225,545,2,68,20550,2002,2395,4397,6085,2464,3621,7474,71
13253,"Seminole County, Georgia",8696,4140,4556,21257,6067,561,225,71,48,8594,781,808,1589,1639,678,961,2870,43
13289,"Twiggs County, Georgia",8363,4159,4204,17485,5884,379,248,58,0,8277,689,547,1236,2504,1149,1355,2443,9
13233,"Polk County, Georgia",41263,20107,21156,22314,27025,2043,1041,347,78,40989,3991,2753,6744,8229,3540,4689,16374,193
31055,"Douglas County, Nebraska",543253,267547,275706,32023,351559,86834,30721,9589,5064,536932,30900,26494,57394,75422,33432,41990,276802,2036
31147,"Richardson County, Nebraska",8149,4026,4123,28109,5931,867,205,40,21,7998,317,233,550,1439,679,760,3931,29
31089,"Holt County, Nebraska",10360,5145,5215,27858,7209,1092,311,83,40,10192,384,358,742,990,463,527,5500,54
31065,"Furnas County, Nebraska",4850,2363,2487,24522,3420,461,76,20,16,4768,243,202,445,739,283,456,2277,16
31151,"Saline County, Nebraska",14356,7231,7125,22324,8778,789,355,99,36,14066,847,722,1569,1586,673,913,6882,39
31173,"Thurston County, Nebraska",6989,3457,3532,19380,3799,405,136,46,16,6935,1097,993,2090,2168,1011,1157,2425,33
31177,"Washington County, Nebraska",20338,10064,10274,33136,13668,3098,796,182,104,20152,502,630,1132,1834,601,1233,10636,35
31031,"Cherry County, Nebraska",5781,2844,2937,27891,4205,578,139,22,63,5721,336,222,558,458,137,321,3328,38
31053,"Dodge County, Nebraska",36679,17969,18710,27162,24724,3267,1067,246,96,36114,2117,2104,4221,4192,1883,2309,18122,127
31069,"Garden County, Nebraska",1930,927,1003,35602,1492,246,45,33,3,1879,104,93,197,218,86,132,922,8
31123,"Morrill County, Nebraska",4843,2428,2415,25120,3339,489,131,11,3,4678,364,243,607,576,247,329,2379,25
31127,"Nemaha County, Nebraska",7101,3491,3610,28572,4606,955,295,32,45,6989,237,176,413,713,387,326,3482,4
31171,"Thomas County, Nebraska",675,357,318,29243,467,85,14,12,0,675,34,16,50,65,33,32,369,0
31043,"Dakota County, Nebraska",20697,10072,10625,22463,12661,1130,410,53,51,20487,1480,1631,3111,3273,1434,1839,10108,46
31003,"Antelope County, Nebraska",6421,3217,3204,28091,4492,599,199,20,16,6326,284,262,546,748,342,406,3086,44
31029,"Chase County, Nebraska",4061,1983,2078,33708,2796,413,75,6,23,3993,272,301,573,387,163,224,1974,54
31035,"Clay County, Nebraska",6313,3224,3089,27275,4333,604,155,29,20,6212,342,356,698,615,267,348,3075,31
31041,"Custer County, Nebraska",10784,5331,5453,32605,7519,1086,366,48,112,10659,620,521,1141,1152,452,700,5535,63
31061,"Franklin County, Nebraska",3076,1541,1535,28635,2276,327,67,30,3,3013,98,104,202,392,168,224,1526,5
31081,"Hamilton County, Nebraska",9118,4560,4558,31989,6201,1093,372,72,30,8972,248,204,452,804,339,465,4647,37
31095,"Jefferson County, Nebraska",7354,3580,3774,26859,5276,580,157,27,20,7241,280,218,498,846,323,523,3625,10
31101,"Keith County, Nebraska",8103,4090,4013,27890,5923,921,223,70,68,8041,518,491,1009,1023,543,480,3892,113
31115,"Loup County, Nebraska",542,258,284,29248,402,68,16,4,0,542,31,19,50,54,21,33,272,2
31135,"Perkins County, Nebraska",2911,1468,1443,30923,2063,284,133,50,10,2871,81,81,162,194,50,144,1440,5
31155,"Saunders County, Nebraska",20946,10530,10416,31163,14169,2412,1050,122,116,20665,607,456,1063,1897,781,1116,10654,85
31157,"Scotts Bluff County, Nebraska",36599,17667,18932,26532,24466,3424,1260,329,218,35999,2562,2384,4946,4791,2093,2698,17723,117
31103,"Keya Paha County, Nebraska",736,387,349,28981,549,70,15,12,6,736,26,25,51,77,37,40,424,0
31105,"Kimball County, Nebraska",3713,1869,1844,24011,2672,297,112,4,4,3652,265,288,553,377,154,223,1667,7
31111,"Lincoln County, Nebraska",35777,17588,18189,29687,24326,3670,1191,230,183,35369,1830,1883,3713,4200,1627,2573,17508,79
31139,"Pierce County, Nebraska",7179,3614,3565,28766,4878,801,208,28,6,7043,194,149,343,460,200,260,3624,35
31165,"Sioux County, Nebraska",1274,636,638,26852,898,205,50,6,0,1274,63,72,135,140,62,78,665,2
31021,"Burt County, Nebraska",6594,3241,3353,26421,4712,621,173,37,9,6492,260,313,573,647,266,381,2955,21
31025,"Cass County, Nebraska",25463,12760,12703,32509,17377,2957,1055,170,151,25002,696,770,1466,1764,865,899,12905,74
31039,"Cuming County, Nebraska",9055,4578,4477,28762,6095,909,222,65,20,8904,489,303,792,1102,372,730,4650,17
31051,"Dixon County, Nebraska",5809,2921,2888,26094,3918,501,208,9,25,5728,278,247,525,675,295,380,2879,8
31057,"Dundy County, Nebraska",1823,912,911,26949,1326,176,63,17,3,1785,115,100,215,151,74,77,845,14
31075,"Grant County, Nebraska",647,341,306,22693,460,77,23,1,0,647,52,26,78,103,45,58,329,6
31077,"Greeley County, Nebraska",2447,1220,1227,25544,1705,197,73,10,3,2419,74,87,161,211,78,133,1147,4
31079,"Hall County, Nebraska",61105,30720,30385,26419,39111,5139,1608,486,189,60335,4776,4176,8952,8894,4023,4871,31094,120
31085,"Hayes County, Nebraska",1013,558,455,27183,758,122,32,2,0,1013,105,87,192,80,42,38,511,3
31131,"Otoe County, Nebraska",15890,7809,8081,28567,10846,1649,477,68,54,15616,696,598,1294,1676,771,905,7947,74
31145,"Red Willow County, Nebraska",10884,5533,5351,25006,7299,893,290,112,34,10637,673,353,1026,1234,683,551,5414,114
31027,"Cedar County, Nebraska",8657,4396,4261,29694,5882,744,222,43,26,8508,265,225,490,881,396,485,4490,58
31045,"Dawes County, Nebraska",9082,4476,4606,24811,5468,1118,443,133,202,9004,624,632,1256,1272,516,756,4634,22
31097,"Johnson County, Nebraska",5167,3085,2082,22398,3737,437,126,12,24,4045,170,208,378,505,218,287,2054,10
31033,"Cheyenne County, Nebraska",10090,4956,5134,32995,7005,1288,338,55,31,9989,371,285,656,996,381,615,5473,12
31047,"Dawson County, Nebraska",23924,12122,11802,24912,15259,1541,551,152,78,23656,1574,1692,3266,3585,1602,1983,12066,56
31071,"Garfield County, Nebraska",1968,982,986,25856,1411,176,58,23,4,1928,99,70,169,140,57,83,997,10
31117,"McPherson County, Nebraska",425,219,206,27241,322,59,18,0,2,425,3,6,9,78,35,43,210,11
31125,"Nance County, Nebraska",3607,1781,1826,26852,2549,278,125,29,10,3510,171,158,329,436,223,213,1798,15
31167,"Stanton County, Nebraska",6022,3022,3000,29517,4023,620,114,22,16,5996,278,322,600,570,254,316,3099,15
31175,"Valley County, Nebraska",4240,2128,2112,27271,3025,463,120,25,16,4196,239,177,416,533,233,300,2212,0
32001,"Churchill County, Nevada",24148,12285,11863,25211,16346,1918,680,84,29,23277,1858,1832,3690,3851,1822,2029,9717,75
32005,"Douglas County, Nevada",47426,23909,23517,35727,35742,6067,2450,589,302,47119,3074,2610,5684,5148,2479,2669,20115,105
32027,"Pershing County, Nevada",6690,4364,2326,19201,5013,323,178,43,8,4670,428,387,815,767,311,456,2040,0
32011,"Eureka County, Nevada",1730,845,885,35606,1319,152,47,0,20,1725,173,114,287,186,95,91,897,0
32013,"Humboldt County, Nevada",17091,8899,8192,29215,10793,893,419,133,61,16864,1218,1579,2797,1997,879,1118,8246,82
32033,"White Pine County, Nevada",9893,5759,4134,25350,6966,613,350,12,3,8449,552,706,1258,1068,495,573,3424,63
32007,"Elko County, Nevada",52029,27082,24947,32498,32601,3904,1656,268,79,51382,3197,3177,6374,5401,2629,2772,26092,201
48113,"Dallas County, Texas",2513054,1238199,1274855,29810,1590088,301964,121728,33892,14405,2492805,306970,271043,578013,461045,205849,255196,1199288,21186
48311,"McMullen County, Texas",671,365,306,33472,474,42,24,11,0,671,74,18,92,59,34,25,254,10
48503,"Young County, Texas",18275,8997,9278,25661,12468,1569,602,127,20,17981,1906,1906,3812,2759,1167,1592,8526,128
48251,"Johnson County, Texas",157544,78506,79038,26574,102285,13109,3619,832,590,154914,15465,14447,29912,18706,8380,10326,69925,559
48223,"Hopkins County, Texas",35844,17592,18252,24236,23904,2623,1177,196,82,35387,3781,3753,7534,6880,2975,3905,14986,73
